"ID";"locationData_HGC";"locationData_DEWAC"
21091;"{""numFound"": 1, ""articleId"": 21091, ""locations"": [{""lat"": ""48.75943"", ""lon"": ""11.04544"", ""name"": ""Rennertshofen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2848181, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 0, ""articleId"": 21091, ""locations"": []}"
21109;"{""numFound"": 2, ""articleId"": 21109, ""locations"": [{""lat"": ""49.07848"", ""lon"": ""12.11174"", ""name"": ""Zeitlarn"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2804933, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""49.01513"", ""lon"": ""12.10161"", ""name"": ""Regensburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2849483, ""featureClass"": ""PPLA2"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 21109, ""locations"": [{""lat"": ""49.01513"", ""lon"": ""12.10161"", ""name"": ""Regensburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2849483, ""featureClass"": ""PPLA2"", ""municipality"": """"}, {""lat"": ""48.21689"", ""lon"": ""12.3742"", ""name"": ""Haselbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2909882, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
21161;"{""numFound"": 4, ""articleId"": 21161, ""locations"": [{""lat"": ""48.82318"", ""lon"": ""12.05134"", ""name"": ""Langquaid"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2880597, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.81684"", ""lon"": ""11.8498"", ""name"": ""Abensberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2959842, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.84028"", ""lon"": ""11.89806"", ""name"": ""Landkreis Kelheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3220809, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""48.80664"", ""lon"": ""11.90691"", ""name"": ""Offenstetten"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2857784, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 21161, ""locations"": [{""lat"": ""48.81684"", ""lon"": ""11.8498"", ""name"": ""Abensberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2959842, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.91725"", ""lon"": ""11.88618"", ""name"": ""Kelheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2891834, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
21165;"{""numFound"": 0, ""articleId"": 21165, ""locations"": []}";"{""numFound"": 0, ""articleId"": 21165, ""locations"": []}"
21173;"{""numFound"": 4, ""articleId"": 21173, ""locations"": [{""lat"": ""50.10199"", ""lon"": ""11.00128"", ""name"": ""Bad Staffelstein"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2829701, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.12194"", ""lon"": ""11.1175"", ""name"": ""Landkreis Lichtenfels"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3220852, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""50.14567"", ""lon"": ""11.05928"", ""name"": ""Lichtenfels"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2878074, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.42296"", ""lon"": ""8.38999"", ""name"": ""Klinikum Weilmünster"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 8351441, ""featureClass"": ""HSP"", ""municipality"": """"}]}";"{""numFound"": 4, ""articleId"": 21173, ""locations"": [{""lat"": ""50.10199"", ""lon"": ""11.00128"", ""name"": ""Bad Staffelstein"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2829701, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""50.12194"", ""lon"": ""11.1175"", ""name"": ""Landkreis Lichtenfels"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3220852, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""50.14567"", ""lon"": ""11.05928"", ""name"": ""Lichtenfels"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2878074, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.42296"", ""lon"": ""8.38999"", ""name"": ""Klinikum Weilmünster"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 8351441, ""featureClass"": ""HSP"", ""municipality"": """"}]}"
21175;"{""numFound"": 7, ""articleId"": 21175, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.75"", ""lon"": ""15.0"", ""name"": ""Czech Republic"", ""score"": 1, ""state"": """", ""county"": ""CZ"", ""region"": """", ""locationId"": 3077311, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.08001"", ""lon"": ""12.88566"", ""name"": ""Viechtach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2817483, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.19426"", ""lon"": ""12.51956"", ""name"": ""Roding"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2845924, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.5"", ""lon"": ""12.0"", ""name"": ""Upper Palatinate"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2859444, ""featureClass"": ""ADM2"", ""municipality"": """"}, {""lat"": ""49.32534"", ""lon"": ""12.1098"", ""name"": ""Schwandorf in Bayern"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2835297, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.54805"", ""lon"": ""8.95722"", ""name"": ""Wetterfeld"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2809968, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 6, ""articleId"": 21175, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.75"", ""lon"": ""15.0"", ""name"": ""Czech Republic"", ""score"": 1, ""state"": """", ""county"": ""CZ"", ""region"": """", ""locationId"": 3077311, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.08001"", ""lon"": ""12.88566"", ""name"": ""Viechtach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2817483, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.32534"", ""lon"": ""12.1098"", ""name"": ""Schwandorf in Bayern"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2835297, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.54805"", ""lon"": ""8.95722"", ""name"": ""Wetterfeld"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2809968, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.20594"", ""lon"": ""12.48479"", ""name"": ""Altenkreith"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2957558, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
21179;"{""numFound"": 2, ""articleId"": 21179, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.32534"", ""lon"": ""12.1098"", ""name"": ""Schwandorf in Bayern"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2835297, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 21179, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.32534"", ""lon"": ""12.1098"", ""name"": ""Schwandorf in Bayern"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2835297, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
21182;"{""numFound"": 2, ""articleId"": 21182, ""locations"": [{""lat"": ""50.00167"", ""lon"": ""12.30434"", ""name"": ""Waldsassen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2814815, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.28028"", ""lon"": ""11.46278"", ""name"": ""Neumarkt in der Oberpfalz"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2864549, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 21182, ""locations"": [{""lat"": ""50.00167"", ""lon"": ""12.30434"", ""name"": ""Waldsassen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2814815, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.28028"", ""lon"": ""11.46278"", ""name"": ""Neumarkt in der Oberpfalz"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2864549, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}"
21223;"{""numFound"": 2, ""articleId"": 21223, ""locations"": [{""lat"": ""48.71656"", ""lon"": ""11.49393"", ""name"": ""Manching"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2873992, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 21223, ""locations"": [{""lat"": ""48.71656"", ""lon"": ""11.49393"", ""name"": ""Manching"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2873992, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}"
21227;"{""numFound"": 1, ""articleId"": 21227, ""locations"": [{""lat"": ""50.17058"", ""lon"": ""12.13054"", ""name"": ""Selb"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2833296, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 0, ""articleId"": 21227, ""locations"": []}"
21239;"{""numFound"": 0, ""articleId"": 21239, ""locations"": []}";"{""numFound"": 1, ""articleId"": 21239, ""locations"": [{""lat"": ""13.80131"", ""lon"": ""109.15193"", ""name"": ""Sông Hà Thanh"", ""score"": 1, ""state"": """", ""county"": ""VN"", ""region"": """", ""locationId"": 1581066, ""featureClass"": ""STM"", ""municipality"": """"}]}"
21245;"{""numFound"": 1, ""articleId"": 21245, ""locations"": [{""lat"": ""48.28259"", ""lon"": ""9.72749"", ""name"": ""Ehingen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2932924, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 21245, ""locations"": [{""lat"": ""48.28259"", ""lon"": ""9.72749"", ""name"": ""Ehingen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2932924, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
21249;"{""numFound"": 0, ""articleId"": 21249, ""locations"": []}";"{""numFound"": 1, ""articleId"": 21249, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
21261;"{""numFound"": 0, ""articleId"": 21261, ""locations"": []}";"{""numFound"": 0, ""articleId"": 21261, ""locations"": []}"
21264;"{""numFound"": 0, ""articleId"": 21264, ""locations"": []}";"{""numFound"": 0, ""articleId"": 21264, ""locations"": []}"
21296;"{""numFound"": 5, ""articleId"": 21296, ""locations"": [{""lat"": ""35.0"", ""lon"": ""38.0"", ""name"": ""Syrian Arab Republic"", ""score"": 1, ""state"": """", ""county"": ""SY"", ""region"": """", ""locationId"": 163843, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""42.83333"", ""lon"": ""12.83333"", ""name"": ""Repubblica Italiana"", ""score"": 1, ""state"": """", ""county"": ""IT"", ""region"": """", ""locationId"": 3175395, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""51.05089"", ""lon"": ""13.73832"", ""name"": ""Dresden"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2935022, ""featureClass"": ""PPLA"", ""municipality"": """"}, {""lat"": ""49.4424"", ""lon"": ""10.95414"", ""name"": ""Zirndorf"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2804034, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 5, ""articleId"": 21296, ""locations"": [{""lat"": ""35.0"", ""lon"": ""38.0"", ""name"": ""Syrian Arab Republic"", ""score"": 1, ""state"": """", ""county"": ""SY"", ""region"": """", ""locationId"": 163843, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""42.83333"", ""lon"": ""12.83333"", ""name"": ""Repubblica Italiana"", ""score"": 1, ""state"": """", ""county"": ""IT"", ""region"": """", ""locationId"": 3175395, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""51.05089"", ""lon"": ""13.73832"", ""name"": ""Dresden"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2935022, ""featureClass"": ""PPLA"", ""municipality"": """"}, {""lat"": ""49.4424"", ""lon"": ""10.95414"", ""name"": ""Zirndorf"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2804034, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
21313;"{""numFound"": 3, ""articleId"": 21313, ""locations"": [{""lat"": ""48.91725"", ""lon"": ""11.88618"", ""name"": ""Kelheim"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2891834, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.84028"", ""lon"": ""11.89806"", ""name"": ""Landkreis Kelheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3220809, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""48.83943"", ""lon"": ""11.82035"", ""name"": ""Sandharlanden"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2841840, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 21313, ""locations"": [{""lat"": ""48.91725"", ""lon"": ""11.88618"", ""name"": ""Kelheim"", ""score"": 4, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2891834, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.83943"", ""lon"": ""11.82035"", ""name"": ""Sandharlanden"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2841840, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
21314;"{""numFound"": 3, ""articleId"": 21314, ""locations"": [{""lat"": ""48.88126"", ""lon"": ""12.57385"", ""name"": ""Straubing"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2826099, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""51.8"", ""lon"": ""14.41667"", ""name"": ""Donau"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2936269, ""featureClass"": ""STM"", ""municipality"": """"}, {""lat"": ""-18.8625"", ""lon"": ""-48.41528"", ""name"": ""Fazenda Canadá Airport"", ""score"": 1, ""state"": """", ""county"": ""BR"", ""region"": """", ""locationId"": 7731064, ""featureClass"": ""AIRP"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 21314, ""locations"": [{""lat"": ""48.88126"", ""lon"": ""12.57385"", ""name"": ""Straubing"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2826099, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""51.8"", ""lon"": ""14.41667"", ""name"": ""Donau"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2936269, ""featureClass"": ""STM"", ""municipality"": """"}]}"
21318;"{""numFound"": 4, ""articleId"": 21318, ""locations"": [{""lat"": ""46.0"", ""lon"": ""2.0"", ""name"": ""Republic of France"", ""score"": 1, ""state"": """", ""county"": ""FR"", ""region"": """", ""locationId"": 3017382, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.75"", ""lon"": ""15.0"", ""name"": ""Czech Republic"", ""score"": 1, ""state"": """", ""county"": ""CZ"", ""region"": """", ""locationId"": 3077311, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""42.83333"", ""lon"": ""12.83333"", ""name"": ""Repubblica Italiana"", ""score"": 1, ""state"": """", ""county"": ""IT"", ""region"": """", ""locationId"": 3175395, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.64218"", ""lon"": ""12.49523"", ""name"": ""Waidhaus"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2815317, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 4, ""articleId"": 21318, ""locations"": [{""lat"": ""46.0"", ""lon"": ""2.0"", ""name"": ""Republic of France"", ""score"": 1, ""state"": """", ""county"": ""FR"", ""region"": """", ""locationId"": 3017382, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.75"", ""lon"": ""15.0"", ""name"": ""Czech Republic"", ""score"": 1, ""state"": """", ""county"": ""CZ"", ""region"": """", ""locationId"": 3077311, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""42.83333"", ""lon"": ""12.83333"", ""name"": ""Repubblica Italiana"", ""score"": 1, ""state"": """", ""county"": ""IT"", ""region"": """", ""locationId"": 3175395, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""49.64218"", ""lon"": ""12.49523"", ""name"": ""Waidhaus"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2815317, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
